-8.942222248021543946e-03,-3.073720931459499872e-01,7.222103533721215829e-01,-8.943876674532875645e-03,1.954142015160551082e+00,-7.787213384561780805e-01,-8.942822349052071546e-03,-5.052977143961182582e-01,-7.538092471262503036e-01,-8.943357752137713959e-03,2.246471641596206492e+00,-1.102330254753868810e-01
-9.518517561041051067e-03,-3.536129063463470668e-01,-1.691686274351600572e+00,-9.516918100913807771e-03,9.944514377276515438e-01,7.612219184573310038e-01,-9.518617117088091009e-03,-1.221317087759544728e+00,6.678769371728883186e-01,-9.518569491008467554e-03,1.860915485188543439e+00,-2.666714817729332609e-01
-1.008999729675284611e-02,2.589515669107711471e-02,-1.851220747959993806e+00,-1.009047083525134100e-02,-1.127257942148989001e+00,2.199767751314711528e-01,-1.009183966173769417e-02,-5.939525229562403474e-01,7.140553505795732558e-02,-1.009142806871191934e-02,2.104793650037493080e+00,-4.088548324014106283e-01
-1.063859646657042655e-02,1.437947113710212887e+00,3.353476318436040771e+00,-1.064016392715767118e-02,-2.269883124234889360e-02,-2.407019913578026138e+00,-1.063881679822768246e-02,-1.891076961791578193e-01,-1.770631542874100406e-01,-1.063916500388426001e-02,1.138913314202786298e+00,-3.231579321969371144e-01
-1.117674188116681705e-02,1.252707875155904649e+00,-2.688871786676208409e+00,-1.117574698009757457e-02,-7.579318489834976913e-02,-7.303899478384010546e-01,-1.117563661592280329e-02,7.135011130932488177e-01,-6.273078643966679691e-01,-1.117491096190632513e-02,1.420313339504834405e+00,-3.711737016200573613e-01
-1.173955815174596712e-02,-5.392723090982328715e-01,-9.469126715353265444e-02,-1.173498494008104638e-02,9.146020873270426232e-01,1.567045473725911853e+00,-1.173686928577005392e-02,-7.571850413999259288e-01,-6.189700654014251846e-02,-1.173731340093424162e-02,8.895068170248950912e-01,-4.523407061273642116e-01
-1.233913631029282844e-02,-1.788396607307517483e+00,-1.574056116790709392e-01,-1.233828014120823442e-02,1.031415237360562065e+00,-9.374891285173203581e-01,-1.233745091664688841e-02,9.937573288916110581e-01,-1.500591510407299767e-01,-1.233817091818761869e-02,6.573065003987650368e-01,-5.296473493077147321e-02
-1.297634969503690984e-02,-9.572973449974164772e-01,3.408957858903280513e+00,-1.297892426974857870e-02,-4.362727505729541155e-02,1.936055641612064226e+00,-1.297577695067237552e-02,2.507092846129205244e-01,-4.613760089795321262e-02,-1.297619900534058984e-02,1.453146991000305865e-01,-2.332750332069890020e-01
-1.365166421990900505e-02,-1.309527721423543900e+00,1.925098826220646542e+00,-1.365330911555983143e-02,-1.335020022123414307e+00,-2.750029980787703221e-01,-1.365203471210218490e-02,-1.370768836178992145e-01,-9.971128253469400959e-02,-1.365273612094423418e-02,2.169169165521310783e-01,-6.707120897316338759e-01
-1.426333734137084398e-02,-3.929253085151608538e+00,4.116293958871684033e+00,-1.426308760108623182e-02,-2.046256223038584177e-01,-2.539990907154111799e+00,-1.426489944326331250e-02,-1.390251025742320179e+00,2.501277285078176704e-01,-1.426513380257935122e-02,2.516420105606445579e-01,1.689979308155803717e-01
-1.491183633106255707e-02,2.142329870642266654e-01,-1.877076042790770227e+00,-1.491075166539231056e-02,-8.447841153976417550e-01,-2.466731763996806159e-01,-1.491074617059501631e-02,4.323169186024452548e-01,-1.155181331682946511e-01,-1.491233969195257004e-02,1.707110466075627109e+00,4.851853486094983570e-01
-1.552052773566006336e-02,-2.580727026451310913e+00,-1.728812134256825672e+00,-1.551922790060815752e-02,4.529646414701107293e-01,7.720888318154581209e-02,-1.552021222585929679e-02,-1.367051062221366631e-01,1.007842499081006205e+00,-1.552058621283300757e-02,-1.752920755015626164e-01,5.264424041695308087e-01
-1.612553548061298331e-02,-9.141694922063895445e-01,1.907395811538916020e+00,-1.612682269640979341e-02,6.188694001141337164e-01,-5.938840534168053908e-01,-1.612620574490869832e-02,2.199831940319159518e+00,3.027696855389514496e-01,-1.612535993443067403e-02,9.649894064323261134e-01,-8.539623967559244466e-01
-1.667811070600234286e-02,-6.116744878157933663e-01,1.128274690994979790e-01,-1.667770310017804153e-02,5.181005286583886260e-01,4.928267751191368617e-01,-1.667725391297331106e-02,6.168464746313293001e-02,-7.172655471139375294e-01,-1.667826247860673336e-02,-3.351276688574752471e-01,-7.230091339714319609e-01
-1.728716745689875059e-02,-3.270870815293597245e-02,2.591370370811908241e+00,-1.728695387400084119e-02,1.171915419962095001e-01,2.681066258342927888e-01,-1.728796751470769097e-02,2.244664685985202357e-01,-1.947512948396989074e+00,-1.728860165290944939e-02,-4.939951427978743759e-01,5.814909682858705464e-01
-1.799041648655169690e-02,-1.767681634386848888e+00,-2.233310878793419718e+00,-1.798538228687339424e-02,-2.616882576179845321e-01,-3.007731293493265401e+00,-1.798819772436329595e-02,4.737299484694576512e-01,-8.956702672135876675e-01,-1.799052772561937283e-02,7.340265998231234601e-01,-2.847508784630523593e-01
-1.872069801788516299e-02,4.636122584316025863e-01,3.218374348480062874e+00,-1.872073770206869950e-02,1.771509705931342937e+00,8.721079805959880416e-01,-1.872157890709371872e-02,-1.744479967569323442e+00,2.341892001484961461e-01,-1.872223528368967271e-02,1.149444589270717465e+00,-2.308158149268183523e-01
-1.947243775699451090e-02,1.688662209935829217e-01,1.249593864632758011e+00,-1.946897487634184284e-02,-2.307303801492765594e+00,-4.500736908247816581e-01,-1.947057985879474887e-02,5.172012058925006261e-01,-6.214455706598605300e-02,-1.947088051110777360e-02,-2.897109719118904358e-01,9.776465834651429931e-01
-2.027555690282752468e-02,2.729176229685171595e+00,-1.191256541790242540e+00,-2.027665668758779627e-02,2.736476972420203713e-01,-1.772352019459851880e+00,-2.027623415487229963e-02,-2.236439185559346843e+00,1.198477284477829974e+00,-2.027663634462978717e-02,-1.287920717041730057e-01,-7.328095782657442214e-01
-2.109980686234614461e-02,-2.697687367184261831e+00,-4.047536506712517301e+00,-2.109718019004900441e-02,-2.120097839016195529e+00,-3.544439824973115716e-01,-2.109815235630137578e-02,-9.245552912330854411e-01,-1.100320542080102992e+00,-2.109908110414875776e-02,1.131685538697542626e+00,-1.030175762216261059e+00
-2.194656657737210220e-02,1.031968550410332641e+00,-4.485302284195365807e+00,-2.195311997525711822e-02,3.242357721199353171e-01,1.087870011265823639e-01,-2.195359794268851236e-02,1.722319296288149226e-01,-1.679637206400007132e+00,-2.195360279217283689e-02,7.728826482742038317e-01,-9.491267477765098493e-01
-2.273498398235367784e-02,-5.084410807923870346e-01,-1.128784719486962462e+00,-2.273543261009144251e-02,-3.825404871735209045e-01,-2.019803775863838968e+00,-2.273252605885034763e-02,-7.987423198876333341e-01,-3.050023949152094183e+00,-2.273721203625297949e-02,-9.027125515858587246e-01,6.391000783240496919e-01
-2.351497044427982783e-02,-4.513160688211192983e+00,-1.158642712868037883e+00,-2.351440762788428035e-02,2.378068845788339214e+00,-1.100126085456447633e+00,-2.351393946279813768e-02,2.675648259165214760e-01,3.229195738596514487e-03,-2.351395213705733886e-02,-4.076920559787707288e-01,-6.227825784345070170e-01
-2.431257061610547776e-02,-4.940534841455794801e-01,-1.808676834570678293e+00,-2.431545939368275761e-02,2.595060445924328274e+00,1.015900299681157026e+00,-2.431542457184640224e-02,9.674702279554922013e-01,1.273588126005539500e+00,-2.431312649380918539e-02,1.758840638395658296e+00,1.285902492432992594e-01
-2.512913891021188034e-02,-3.258582832485018788e+00,6.258710671696413042e-02,-2.512942483655115217e-02,3.490914851077503989e-01,-4.630881447909748760e-01,-2.512821668205125064e-02,-6.545705273641091448e-01,2.839345679980962434e-01,-2.512874677302335061e-02,1.069975763378171740e-01,1.401000864295204873e-01
-2.598450822433322205e-02,4.654822946184283161e+00,2.013512909871832957e+00,-2.598766303826018781e-02,-6.690425882855373096e-01,1.137296811799426210e+00,-2.598567267893111751e-02,-1.010370918863959133e+00,-2.369971802864089483e+00,-2.598299219425184367e-02,2.888396614374313942e-02,-4.242810691441964988e-01
-2.679884178546567547e-02,-3.333430791573688962e-02,-9.501058946751262946e-01,-2.679925695752708587e-02,-1.868940966238105794e+00,-2.068060492959941765e+00,-2.679761489544080569e-02,2.965904029757143956e+00,7.214362363653903376e-02,-2.679600623335135282e-02,7.379364615976141684e-01,1.170290960733109564e+00
-2.769444653220136734e-02,-9.222989317597344305e-01,6.837959712254473299e-01,-2.769756161397402688e-02,2.263043000204354893e+00,1.286502704571726330e+00,-2.769616862233139840e-02,-3.810949833119773089e+00,-1.640196911253143597e+00,-2.769459228841736689e-02,3.164278698266871359e+00,5.616833119011910291e-01
-2.866636845418190152e-02,3.699297827005771921e-01,1.226067499721581910e+00,-2.867003604253664031e-02,-1.669880666745991338e+00,1.986885025720351194e+00,-2.866870922440621638e-02,3.635121103041001334e-01,-5.612934852882559555e-01,-2.866765493286871705e-02,-5.760445228974304666e-01,-2.309554359372489318e-01
-2.970153795152724596e-02,-8.799185363889290290e-01,1.488544518827930041e+00,-2.969714501811954871e-02,1.119127645101004376e+00,-8.756689301847513374e-01,-2.969894515841530608e-02,-1.364255338291142428e+00,1.275314408808867483e+00,-2.969970180136393550e-02,1.219653889283588644e+00,1.963723264181538586e-01
-3.084890422135649207e-02,-4.827135750094282973e-02,-5.056455649822970411e-02,-3.084753808247902088e-02,-3.157902415941254759e+00,-2.316660462187761504e-01,-3.084560965133319524e-02,-8.453535331279112830e-01,-1.931059350788950635e-01,-3.084679838020655540e-02,-4.189524956017423030e-01,6.320568514894132628e-01
-3.200566941397244014e-02,-3.050646490726865778e+00,3.457138386570839828e+00,-3.201306019699966948e-02,-1.156621935536879670e-01,2.567338932342050128e+00,-3.200935237255621291e-02,6.205289147380237402e-01,-1.279721272432852608e+00,-3.200754019377572562e-02,1.417304887640693067e+00,2.070073818700856605e-01
-3.325428864212326419e-02,-2.859601656537753556e-01,-1.502399206651388708e+00,-3.324934228110303785e-02,-2.784108608252705785e+00,-7.244312850994534536e-03,-3.325211823462194405e-02,-3.100568211073807312e+00,-1.755428548836280411e+00,-3.325347198611649374e-02,-1.099704336632443269e+00,-1.195639254928766881e+00
