sigma_toa,sigma_azimuth,sigma_elevation
2.3378760676555182e-07,0.23378760676555183,0.23378760676555183
4.3398540499793445e-07,0.4339854049979344,0.4339854049979344
8.802769191650143e-07,0.8802769191650143,0.8802769191650143
1.3436404741711525e-06,1.3436404741711525,1.3436404741711525
2.359134407291899e-07,0.2359134407291899,0.2359134407291899
4.2981649420095307e-07,0.4298164942009531,0.4298164942009531
8.756799959103375e-07,0.8756799959103375,0.8756799959103375
1.3389857943432052e-06,1.3389857943432053,1.3389857943432053
2.381174215043965e-07,0.2381174215043965,0.2381174215043965
4.256598219250603e-07,0.4256598219250603,0.4256598219250603
8.710842818923541e-07,0.8710842818923542,0.8710842818923542
1.334331350558696e-06,1.334331350558696,1.334331350558696
2.4039735306264416e-07,0.24039735306264415,0.24039735306264415
4.2151576586766e-07,0.42151576586766004,0.42151576586766004
8.664897993875578e-07,0.8664897993875579,0.8664897993875579
1.329677146516134e-06,1.3296771465161341,1.3296771465161341
2.427510486088599e-07,0.2427510486088599,0.2427510486088599
4.1738471781859557e-07,0.4173847178185956,0.4173847178185956
8.618965711612989e-07,0.861896571161299,0.861896571161299
1.3250231859705743e-06,1.3250231859705746,1.3250231859705746
2.4517633693696887e-07,0.24517633693696886,0.24517633693696886
4.132670842496485e-07,0.4132670842496486,0.4132670842496486
8.573046204807941e-07,0.8573046204807941,0.8573046204807941
1.3203694727346428e-06,1.3203694727346427,1.3203694727346427
2.4767106816165074e-07,0.24767106816165074,0.24767106816165074
4.0916328692896946e-07,0.40916328692896947,0.40916328692896947
8.52713971128542e-07,0.8527139711285421,0.8527139711285421
1.315716010679584e-06,1.315716010679584,1.315716010679584
2.502331188378205e-07,0.25023311883782046,0.25023311883782046
4.050737635612663e-07,0.40507376356126634,0.40507376356126634
8.481246474161623e-07,0.8481246474161623,0.8481246474161623
1.311062803736333e-06,1.3110628037363332,1.3110628037363332
2.5286039648594286e-07,0.25286039648594283,0.25286039648594283
4.0099896845456507e-07,0.4009989684545651,0.4009989684545651
8.435366741986718e-07,0.8435366741986718,0.8435366741986718
1.3064098558966095e-06,1.3064098558966095,1.3064098558966095
2.5555084354664745e-07,0.2555508435466474,0.2555508435466474
3.969393732143339e-07,0.3969393732143339,0.3969393732143339
8.389500768892139e-07,0.838950076889214,0.838950076889214
1.3017571712140327e-06,1.3017571712140328,1.3017571712140328
2.5830244079231127e-07,0.2583024407923113,0.2583024407923113
3.9289546746573143e-07,0.39289546746573145,0.39289546746573145
8.343648814742585e-07,0.8343648814742586,0.8343648814742586
1.2971047538052658e-06,1.2971047538052658,1.2971047538052658
2.6111321022640326e-07,0.26111321022640327,0.26111321022640327
3.8886775960470025e-07,0.38886775960470027,0.38886775960470027
8.297811145292879e-07,0.8297811145292879,0.8297811145292879
1.2924526078511799e-06,1.29245260785118,1.29245260785118
2.6398121750355297e-07,0.26398121750355297,0.26398121750355297
3.848567775785702e-07,0.38485677757857023,0.38485677757857023
8.251988032349887e-07,0.8251988032349887,0.8251988032349887
1.2878007375980487e-06,1.2878007375980487,1.2878007375980487
2.6690457390462484e-07,0.26690457390462485,0.26690457390462485
3.8086306969677057e-07,0.38086306969677064,0.38086306969677064
8.206179753939669e-07,0.820617975393967,0.820617975393967
1.2831491473587628e-06,1.2831491473587628,1.2831491473587628
2.698814379016595e-07,0.2698814379016595,0.2698814379016595
3.7688720547216746e-07,0.3768872054721674,0.3768872054721674
8.160386594480057e-07,0.8160386594480057,0.8160386594480057
1.2784978415140772e-06,1.2784978415140773,1.2784978415140773
2.7291001634750604e-07,0.27291001634750606,0.27291001634750606
3.7292977649343764e-07,0.37292977649343767,0.37292977649343767
8.114608844958866e-07,0.8114608844958867,0.8114608844958867
1.273846824513882e-06,1.273846824513882,1.273846824513882
2.759885653244106e-07,0.27598856532441063,0.27598856532441063
3.6899139732877177e-07,0.3689913973287718,0.3689913973287718
8.068846803117953e-07,0.8068846803117953,0.8068846803117953
1.2691961008785027e-06,1.2691961008785027,1.2691961008785027
2.791153906848537e-07,0.2791153906848537,0.2791153906848537
3.650727064610519e-07,0.3650727064610519,0.3650727064610519
8.023100773643317e-07,0.8023100773643317,0.8023100773643317
1.264545675200029e-06,1.2645456752000293,1.2645456752000293
2.822888483166255e-07,0.2822888483166255,0.2822888483166255
3.6117436725447523e-07,0.3611743672544752,0.3611743672544752
7.977371068361517e-07,0.7977371068361517,0.7977371068361517
1.2598955521436745e-06,1.2598955521436745,1.2598955521436745
2.855073441625842e-07,0.28550734416258416,0.28550734416258416
3.572970689523985e-07,0.35729706895239854,0.35729706895239854
7.931658006442589e-07,0.7931658006442589,0.7931658006442589
1.2552457364491631e-06,1.2552457364491632,1.2552457364491632
2.887693340238152e-07,0.2887693340238152,0.2887693340238152
3.5344152770593685e-07,0.35344152770593684,0.35344152770593684
7.885961914609763e-07,0.7885961914609764,0.7885961914609764
1.250596232932151e-06,1.250596232932151,1.250596232932151
2.920733231730755e-07,0.2920733231730755,0.2920733231730755
3.496084876325836e-07,0.3496084876325836,0.3496084876325836
7.840283127356182e-07,0.7840283127356181,0.7840283127356181
1.2459470464856775e-06,1.2459470464856774,1.2459470464856774
2.954178658035031e-07,0.2954178658035031,0.2954178658035031
3.457987219038025e-07,0.3457987219038025,0.3457987219038025
7.794621987168955e-07,0.7794621987168956,0.7794621987168956
1.2412981820816502e-06,1.2412981820816502,1.2412981820816502
2.988015643356546e-07,0.29880156433565463,0.29880156433565463
3.4201303386018347e-07,0.3420130338601835,0.3420130338601835
7.748978844760786e-07,0.7748978844760787,0.7748978844760787
1.2366496447723632e-06,1.2366496447723632,1.2366496447723632
3.0222306860402637e-07,0.30222306860402637,0.30222306860402637
3.382522581523468e-07,0.33825225815234683,0.33825225815234683
7.70335405930945e-07,0.770335405930945,0.770335405930945
1.232001439692048e-06,1.232001439692048,1.232001439692048
3.05681074942353e-07,0.305681074942353,0.305681074942353
3.3451726190531053e-07,0.33451726190531056,0.33451726190531056
7.6577479987055e-07,0.76577479987055,0.76577479987055
1.2273535720584641e-06,1.227353572058464,1.227353572058464
3.091743251851809e-07,0.3091743251851809,0.3091743251851809
3.308089459035142e-07,0.3308089459035142,0.3308089459035142
7.612161039808432e-07,0.7612161039808432,0.7612161039808432
